VCO,"Vina Concha Y Toro",NYSE,True,37.01,346
LXP,"Lexington Realty Trust",NYSE,True,12.12,440
IIVI,"Ii-Vi Inc.",NASDAQ,True,19.29,837
VRTB,"Vestin Realty Mortgage II",NASDAQ,False,1.65,440
MRLN,"Marlin Business Services",NASDAQ,True,23.86,447
MTGE,"American Capital Mortgage Inves",NASDAQ,False,19.61,440
RSH,"Radioshack Corp.",NYSE,True,2.86,735
ICE,"Intercontinentalexchange",NYSE,True,180.35,423
ETW,"Eaton Vance Corp.",NYSE,True,11.44,427
TWX,"Time Warner Inc.",NYSE,True,61.21,722
WST,"West Pharmaceutical Services",NYSE,True,76.37,520
LTRX,"Lantronix",NASDAQ,True,1.54,814
TRLA,"Trulia Inc.",NYSE,False,43.71,850
DATA,"Tableau Software Inc. Class A",NYSE,False,65.17,821
RUTH,"Ruth's Hospitality Group",NASDAQ,False,12.43,712
SXE,"Southcross Energy Partners L.",NYSE,True,19.00,912
HPOL,"Harris Interactive",NASDAQ,True,2.01,769
NDLS,"Noodles & Company",NASDAQ,False,39.81,712
POST,"Post Holdings Inc. Common Stoc",NYSE,False,44.04,340
ECL,"Ecolab Inc.",NYSE,True,92.20,326
SCR,"Simcere Pharmaceutical Group",NYSE,False,9.42,511
TTM,"Tata Motors Ltd",NYSE,True,25.36,330
TAHO,"Tahoe Res Inc",NYSE,False,17.59,133
UIS,"Unisys Corp.",NYSE,True,24.49,824
IRWD,"Ironwood Pharmaceuticals",NASDAQ,True,10.64,525
IRC,"Inland Real Estate Corp.",NYSE,False,10.29,446
SXI,"Standex International Corp.",NYSE,True,59.17,621
GIL,"Gildan Activewear",NYSE,True,45.54,320
UNFI,"United Natural Foods",NASDAQ,True,60.95,757
HSTM,"Healthstream",NASDAQ,True,32.02,851
WWD,"Woodward",NASDAQ,False,40.72,627
NETE,"Net Element Inc.",NASDAQ,True,4.67,852
HTS,"Hatteras Financial Corp",NYSE,True,18.90,445
PMFG,"Pmfg",NASDAQ,True,7.06,622
AAU,"Almaden Minerals",AMEX,True,2.08,134
MPWR,"Monolithic Power Systems",NASDAQ,True,28.74,832
ARUN,"Aruba Networks",NASDAQ,True,18.50,814
JCP,"J.C. Penney Company Inc.",NYSE,True,13.83,731
TTPH,"Tetraphase Pharmaceuticals Inc",NASDAQ,False,8.05,510
CQP,"Cheniere Energy Partners Lp",AMEX,True,27.94,120
VIPS,"Vipshop Holdings Limited",NYSE,False,39.56,732
ATR,"Aptargroup",NYSE,True,59.20,325
SBBX,"Sussex Bancorp",NASDAQ,False,6.61,411
VHC,"Virnetx Holding Corp",AMEX,False,20.50,852
TYN,"Tortoise North American Energy Corp.",NYSE,False,28.71,426
SYMC,"Symantec Corp.",NASDAQ,True,26.44,823
PRTA,"Prothena Corporation Plc",NASDAQ,False,16.09,515
MAKO,"Mako Surgical",NASDAQ,True,14.15,521
VIV,"Telecomunicacoes De Sao Paulo S/A Ads",NYSE,True,21.27,840
NSSC,"Napco Security Technologies",NASDAQ,True,5.10,765
CP,"Canadian Pacific Railway",NYSE,True,121.00,776
GAGA,"Le Gaga Holdings",NASDAQ,False,3.70,341
SNX,"Synnex Corp.",NYSE,True,50.89,760
CNS,"Cohn & Steers Inc",NYSE,True,34.43,422
IVAC,"Intevac",NASDAQ,True,6.04,836
JOE,"St. Joe Company",NYSE,True,20.62,449
FLY,"Fly Leasing Limited",NYSE,True,12.80,761
OLN,"Olin Corp.",NYSE,True,23.43,113
EOS,"Eaton Vance Enhanced Equity II",NYSE,True,11.66,426
JHX,"James Hardie Industries Se",NYSE,True,45.21,633
RRGB,"Red Robin Gourmet Burgers",NASDAQ,True,61.47,712
TBOW,"Trunkbow International Holdings Ltd",NASDAQ,False,0.81,846
PBT,"Permian Basin Royalty Trust",NYSE,True,13.26,121
TECD,"Tech Data Corp.",NASDAQ,True,52.04,755
MFA,"Mfa Financial Inc",NYSE,True,7.36,440
NOC,"Northrop Grumman Corp.",NYSE,True,93.79,610
CKP,"Checkpoint Systms",NYSE,True,16.13,765
FIRE,"Sourcefire",NASDAQ,True,75.53,823
LGF,"Lions Gate Entertainment Corp.",NYSE,True,33.11,726
EFX,"Equifax",NYSE,True,62.69,424
TSLA,"Tesla Motors",NASDAQ,True,139.67,330
B,"Barnes Group",NYSE,True,32.16,621
EXLS,"Exlservice Holdings",NASDAQ,False,27.22,760
AGCO,"Agco Corp.",NYSE,True,57.62,620
SEMG,"Semgroup Corp.",NYSE,False,53.36,125
HXL,"Hexcel Corp.",NYSE,True,35.64,611
TPC,"Tutor Perini Corp.",NYSE,True,19.32,635
PRAA,"Portfolio Recovery Associates",NASDAQ,True,54.82,760
REX,"Rex Stores Corp.",NYSE,False,31.76,110
RFP,"Resolute Forest Products Inc",NYSE,False,13.04,324
RGDX,"Response Genetics",NASDAQ,False,2.01,525
ESSX,"Essex Rental Corp.",NASDAQ,False,4.24,761
QTWW,"Quantum Fuel Systems Technologies",NASDAQ,True,2.28,333
FCZA,"First Citizens Banc",NASDAQ,True,7.03,416
COGO,"Cogo Group",NASDAQ,True,2.35,836
PMO,"Putnam Muni Opportunities Trust",NYSE,True,10.53,425
CSC,"Computer Sciences Corp.",NYSE,True,51.30,824
HOT,"Starwood Hotels & Resorts Worldwide",NYSE,True,65.20,710
HMN,"Horace Mann Educators Corp.",NYSE,True,28.26,432
HKTV,"Hong Kong Television Network Ltd. Ads",NASDAQ,False,6.00,845
SJI,"South Jersey Industries",NYSE,True,58.22,912
AHPI,"Allied Healthcare Products",NASDAQ,True,2.49,521
MLNX,"Mellanox Technologies",NASDAQ,True,42.19,830
CLNT,"Cleantech Solutions International Inc",NASDAQ,True,6.35,626
SNFCA,"Security National Financial Corp.",NASDAQ,True,5.94,424
MXC,"Mexco Energy Corp.",AMEX,True,5.93,121
UFCS,"United Fire Group Inc.",NASDAQ,True,29.67,432
ACGL,"Arch Capital Group Ltd",NASDAQ,True,53.77,432
STEL,"Stellarone Corp.",NASDAQ,True,20.57,412
SCLN,"Sciclone Pharmaceuticals",NASDAQ,True,5.34,511
FXEN,"FX Energy",NASDAQ,True,3.14,123
AVA,"Avista Corp.",NYSE,True,27.54,913
PDS,"Precision Drilling Corp.",NYSE,True,10.37,124
AMCO,"Armco Metals Holdings Inc. Com",AMEX,False,0.38,758
RBPAA,"Royal Bancshares Of Pennsylvania",NASDAQ,True,1.65,411
FUN,"Cedar Fair L.P.",NYSE,True,43.63,716
PAYX,"Paychex",NASDAQ,True,39.54,764
SUNE,"Sunedison Inc.",NYSE,False,6.89,833
SAFT,"Safety Insurance Group",NASDAQ,True,51.33,432
DENN,"Denny's Corp.",NASDAQ,False,5.59,712
POPE,"Pope Resources",NASDAQ,False,67.00,632
DXYN,"The Dixie Group",NASDAQ,True,11.20,628
UWN,"Nevada Gold & Casinos",AMEX,True,1.14,711
ZQK,"Quiksilver",NYSE,True,5.44,320
BOOM,"Dynamic Materials Corp.",NASDAQ,True,20.29,626
BMRN,"Biomarin Pharmaceutical Inc.",NASDAQ,True,63.83,515
AGX,"Argan",AMEX,False,15.51,635
GRO,"Agria Corp.",NYSE,True,1.15,341
ALLB,"Alliance Bank",NASDAQ,True,14.35,411
WPP,"Wausau-Mosinee Paper Corp.",NYSE,False,11.21,324
KTOS,"Kratos Defense & Security Solutions",NASDAQ,True,6.73,765
TRIP,"Tripadvisor Inc.",NASDAQ,True,70.52,851
BXC,"Bluelinx Holdings Inc.",NYSE,False,1.67,751
AMAT,"Applied Materials",NASDAQ,True,15.32,834
CCL,"Carnival Corp.",NYSE,True,36.69,711
IOSP,"Innospec Inc.",NASDAQ,True,42.45,113
SFI,"Istar Financial Inc.",NYSE,True,11.00,440
AVG,"Avg Technologies N.V.",NYSE,False,21.55,821
IT,"Gartner",NYSE,True,58.37,824
PSXP,"Phillips 66 Partners Lp",NYSE,False,32.50,122
TCP,"Trident Performance Group",NYSE,True,49.72,125
PBIP,"Prudential Bancorp Of Pennsylvania",NASDAQ,False,9.97,419
INSM,"Insmed",NASDAQ,True,10.85,515
TER,"Teradyne",NYSE,True,15.96,834
NFBK,"Northfield Bancorp",NASDAQ,False,12.10,411
FLML,"Flamel Technologies S.A.",NASDAQ,True,6.05,513
PER,"Sandridge Permian Trust",NYSE,True,14.39,121
SIMG,"Silicon Image",NASDAQ,True,5.35,830
PFMT,"Performant Financial Corp.",NASDAQ,False,11.10,760
BREW,"Craft Brewers Alliance Inc",NASDAQ,False,9.89,346
TPX,"Tempur-Pedic International Inc",NYSE,True,37.20,311
MMP,"Magellan Midstream Partners L.P.",NYSE,True,54.50,125
ROK,"Rockwell Automation Inc",NYSE,True,96.70,622
OUTR,"Outerwall Inc.",NASDAQ,False,63.20,745
ICB,"Ms Income Securities",NYSE,True,16.41,425
TU,"Telus Corp. Non Voting Shares",NYSE,True,31.24,840
CMS,"Cms Energy Corp.",NYSE,True,26.92,911
COG,"Cabot Oil & Gas Corp.",NYSE,True,37.73,121
COBR,"Cobra Electronics Corp.",NASDAQ,True,2.54,314
PW,"Pittsburgh & West Virginia Railroad",AMEX,True,8.35,440
BP,"Bp P.L.C.",NYSE,True,41.27,120
COT,"Cott Corp.",NYSE,True,8.12,348
VAR,"Varian Medical Systems",NYSE,True,72.26,521
WILC,"G. Willi-Food International Ltd",NASDAQ,False,7.01,340
ELTK,"Eltek Ltd",NASDAQ,True,1.19,835
FDS,"Factset Research Systems Inc.",NYSE,True,105.88,827
POZN,"Pozen",NASDAQ,True,5.35,511
PLBC,"Plumas Bancorp",NASDAQ,False,6.40,416
CHNR,"China Natural Resources",NASDAQ,True,4.39,133
WF,"Woori Finance Holdings Co Ltd",NYSE,True,30.60,418
TSU,"Tim Participacoes S.A.",NYSE,True,19.95,840
PCYG,"Park City Group",AMEX,False,6.46,826
BEP,"Brookfield Renewable",NYSE,False,26.28,913
GBNK,"Guaranty Bancorp",NASDAQ,True,11.87,412
AMCN,"Airmedia Group Inc",NASDAQ,True,1.82,721
TPGI,"Thomas Properties Group",NYSE,False,5.33,448
AAT,"American Assets Trust",NYSE,True,31.25,441
DSM,"Dreyfus Strategic Muni Bond Fund",NYSE,True,7.38,425
KAI,"Kadant Inc",NYSE,True,32.31,622
PBMD,"Prima Biomed Ltd",NASDAQ,False,2.42,515
MTOR,"Arvinmeritor",NYSE,True,7.72,333
GXP,"Great Plains Energy Inc",NYSE,True,23.11,911
EGHT,"8X8 Inc",NASDAQ,True,9.12,841
PHM,"Pultegroup",NYSE,True,15.91,630
UBCP,"United Bancorp",NASDAQ,False,6.88,414
CRI,"Carter's",NYSE,True,68.02,320
TXCC,"Transwitch Corp.",NASDAQ,True,0.33,833
UHS,"Universal Health Services",NYSE,True,69.85,524
DJCO,"Daily Journal Corp. [S.C.]",NASDAQ,True,150.55,727
UPS,"United Parcel Service",NYSE,True,85.96,773
AVNR,"Avanir Pharmaceuticals Inc",NASDAQ,True,4.89,512
MUR,"Murphy Oil Corp.",NYSE,True,69.84,121
AMD,"Advanced Micro Devices",NYSE,True,3.69,830
GBL,"Gamco Investors",NYSE,True,58.33,422
BOTA,"Biota Pharmaceuticals Inc.",NASDAQ,False,4.13,515
HLS,"Healthsouth Corp.",NYSE,True,32.18,528
NTAP,"Netapp",NASDAQ,True,42.03,813
IOC,"Interoil Corp",NYSE,True,74.10,122
BNS,"Bank Of Nova Scotia",NYSE,True,56.41,410
ANCX,"Access National Corp.",NASDAQ,True,15.26,412
VG,"Vonage Holdings",NYSE,True,3.25,846
TDY,"Teledyne Technologies Inc.",NYSE,True,79.98,611
SWC,"Stillwater Mining Company",NYSE,True,12.25,133
ASTX,"Astex Pharmaceuticals Inc",NASDAQ,True,5.15,510
HPF,"John Hancock Pfd II",NYSE,True,18.50,425
ASTE,"Astec Industries",NASDAQ,True,34.50,620
JRS,"Nuveen Real Estate Fund",AMEX,True,10.76,422
GENC,"Gencor Industries Inc.",NASDAQ,False,7.86,620
LO,"Lorillard Inc",NYSE,True,42.51,350
PLCC,"Paulson Capital",NASDAQ,True,1.20,421
SIMO,"Silicon Motion Technology Corp.",NASDAQ,True,11.18,836
STO,"Statoil Asa",NYSE,True,21.72,120
OPHC,"Optimumbank Holdings",NASDAQ,True,1.47,412
DFS,"Discover Financial Services",NYSE,True,49.58,424
GTI,"Graftech International Ltd",NYSE,True,7.58,627
MDRX,"Allscripts Healthcare Solutions",NASDAQ,True,14.84,521
ANIK,"Anika Therapeutics Inc.",NASDAQ,True,22.88,515
IART,"Integra Lifesciences Holdings Corp.",NASDAQ,True,41.17,520
SINO,"Sino-Global Shipping America",NASDAQ,False,1.80,773
DCM,"Ntt Docomo Inc",NYSE,True,15.75,846
AAV,"Advantage Oil & Gas Ltd",NYSE,False,3.73,123
HDNG,"Hardinge",NASDAQ,True,14.81,624
ADC,"Agree Realty Corp.",NYSE,True,28.08,448
HILL,"Dot Hill Systems Corp.",NASDAQ,True,2.40,813
ALEX,"Alexander And Baldwin Inc",NYSE,True,38.09,449
RPRX,"Repros Therapeutics Inc.",NASDAQ,False,18.91,515
NTL,"Nortel Inversora Sa ADR",NYSE,True,18.12,845
UNS,"Unisource Energy Corp.",NYSE,True,47.80,911
HHS,"Harte-Hanks",NYSE,True,9.10,721
ALTI,"Altair Nanotechnologies Inc.",NASDAQ,True,2.17,836
RNET,"Rignet",NASDAQ,True,27.01,840
NOAH,"Noah Holdings Ltd",NYSE,False,17.59,422
ATRM,"Aetrium Inc.",NASDAQ,True,0.43,834
HWBK,"Hawthorn Bancshares",NASDAQ,False,13.53,411
THS,"Treehouse Foods",NYSE,False,68.15,342
IBKR,"Interactive Brokers Group",NASDAQ,False,17.17,420
JAH,"Jarden Corp.",NYSE,True,45.91,312
NAII,"Natural Alternatives International",NASDAQ,True,5.08,514
AVIV,"Aviv REIT Inc. Common Stock",NYSE,False,23.70,440
IHS,"Ihs Inc.",NYSE,True,109.25,827
BZH,"Beazer Homes USA",NYSE,True,16.50,630
MAS,"Masco Corp.",NYSE,True,19.08,634
ACHN,"Achillion Pharmaceuticals",NASDAQ,False,6.71,515
WPZ,"Williams Partners L.P.",NYSE,True,48.80,113
MAT,"Mattel",NASDAQ,True,42.03,315
BR,"Broadridge Financial Solutions Llc",NYSE,True,30.53,827
MPX,"Marine Products Corp.",NYSE,False,8.48,332
ARAY,"Accuray Incorporated",NASDAQ,True,6.25,521
RICK,"Rick's Cabaret International",NASDAQ,True,9.18,712
AMGN,"Amgen Inc.",NASDAQ,True,105.76,515
SCOK,"Sinocoking Coal And Coke Chemical Industries In",NASDAQ,True,1.40,136
CSU,"Capital Senior Living Corp.",NYSE,True,20.53,523
H,"Hyatt Hotels Corp.",NYSE,True,45.03,710
ARG,"Airgas",NYSE,True,101.71,110
SMP,"Standard Motor Products",NYSE,True,30.83,333
REV,"Revlon",NYSE,True,24.30,323
KMP,"Kinder Morgan Energy Partners L.P.",NYSE,True,82.00,125
BPZ,"Bpz Resources Inc",NYSE,False,2.26,123
MEAS,"Measurement Specialties",NASDAQ,True,46.18,837
BWINB,"Baldwin & Lyons",NASDAQ,True,24.12,432
ANV,"Allied Nevada Gold Corp",AMEX,True,4.65,134
ALG,"Alamo Group",NYSE,True,45.01,620
FBHS,"Fortune Brands Home & Security",NYSE,False,37.85,311
DOM,"Dominion Resources Black Warrior",NYSE,True,4.72,423
LVS,"Las Vegas Sands",NYSE,True,56.64,711
FXCB,"Fox Chase Bancorp",NASDAQ,False,16.89,419
LTBR,"Lightbridge Corp.",NASDAQ,True,1.88,111
AZN,"Astrazeneca Plc",NYSE,True,49.71,510
GOL,"Gol Linhas Aereas Inteligentes S.A.",NYSE,True,3.64,771
ECPG,"Encore Capital Group Inc",NASDAQ,True,44.09,422
EPAY,"Bottomline Technologies",NASDAQ,True,30.02,826
AHS,"Amn Healthcare Services Inc",NYSE,True,14.47,764
AQQ,"American Spectrum Realty",AMEX,True,2.29,448
WBK,"Westpac Banking Corp.",NYSE,True,143.49,417
SKH,"Skilled Healthcare Group",NYSE,False,5.05,523
NEWS,"Newstar Financial",NASDAQ,False,14.02,424
STV,"China Digital Tv Holding Co.",NYSE,True,1.59,821
DWRE,"Demandware Inc.",NYSE,False,45.63,821
MDP,"Meredith Corp.",NYSE,True,44.56,728
ABTL,"Autobytel Inc.",NASDAQ,True,6.35,851
LNG,"Cheniere Energy",AMEX,True,27.07,123
LEG,"Leggett & Platt Inc.",NYSE,True,29.86,311
NMI,"Nuveen Muni",NYSE,True,9.78,425
TOWN,"Towne Bank",NASDAQ,False,14.78,412
PACB,"Pacific Biosciences Of California",NASDAQ,True,3.65,515
AIQ,"Alliance Healthcare Services",NASDAQ,False,21.99,525
COL,"Rockwell Collins",NYSE,True,72.96,611
NTRI,"Nutrisystem Inc",NASDAQ,True,12.95,763
TESS,"Tessco Technologies Inc.",NASDAQ,True,31.18,753
HWG,"Hallwood Group Inc.",AMEX,False,9.55,628
BAX,"Baxter International Inc.",NYSE,True,72.33,520
GCOM,"Globecomm Systems Inc.",NASDAQ,True,13.63,814
DYSL,"Dynasil Corporation Of America",NASDAQ,True,0.72,837
AGIO,"Agios Pharmaceuticals Inc.",NASDAQ,False,32.18,515
AGYS,"Agilysys",NASDAQ,True,11.28,821
DLLR,"Dollar Financial",NASDAQ,True,15.96,424
REFR,"Research Frontiers Inc.",NASDAQ,True,4.30,627
INOC,"Innotrac Corp.",NASDAQ,True,4.23,760
AAME,"Atlantic American Corp.",NASDAQ,False,3.82,430
TSH,"Teche Holding Company",AMEX,True,45.06,419
MCO,"Moody's Corp.",NYSE,True,64.35,760
DTF,"Duff & Phelps Utilities Tax-Free Income",NYSE,True,13.79,425
REDF,"Rediff.Com India Limited",NASDAQ,True,2.48,851
NSLP,"New Source Energy Partners L.P",NYSE,False,19.95,121
RGCO,"Rgc Resources Inc.",NASDAQ,True,18.48,912
NAK,"Northern Dynasty Minerals",AMEX,True,2.17,133
ONFC,"Oneida Financial",NASDAQ,True,14.39,419
QUIK,"Quicklogic Corp.",NASDAQ,True,2.54,833
CRMT,"America's Car-Mart",NASDAQ,True,42.68,744
AMBC,"Ambac Financial Group Inc.",NASDAQ,False,23.86,433
TITN,"Titan Machinery Inc.",NASDAQ,True,17.70,745
MHR,"Magnum Hunter Resources Corp.",NYSE,True,4.12,123
HH,"Hooper Holmes",AMEX,True,0.38,528
UFPI,"Universal Forest Products",NASDAQ,True,38.68,634
AEHR,"Aehr Test Systems",NASDAQ,True,1.73,834
ORIG,"Ocean Rig Udw Inc.",NASDAQ,True,17.73,123
HA,"Hawaiian Holdings",NASDAQ,False,7.11,771
APD,"Air Products And Chemicals",NYSE,True,101.44,110
ARC,"American Reprographics Company",NYSE,False,5.06,760
FPP,"Fieldpoint Petroleum Corp.",AMEX,True,4.57,121
HOMB,"Home Bancshares",NASDAQ,False,27.14,410
EMKR,"Emcore Corp.",NASDAQ,True,3.90,833
ORLY,"O'Reilly Automotive",NASDAQ,True,123.18,738
MHK,"Mohawk Industries",NYSE,True,122.09,628
CUI,"Cui Global Inc",NASDAQ,False,5.79,627
HUM,"Humana Inc.",NYSE,True,91.39,522
BDC,"Belden Inc",NYSE,False,57.48,627
IGOI,"Igo Inc",NASDAQ,True,3.53,812
ERS,"Empire Res Inc",NASDAQ,False,4.30,758
LGI,"Lazard Global Total Return And",NYSE,False,16.32,427
LGCY,"Legacy Reserves Lp",NASDAQ,False,26.89,123
DWSN,"Dawson Geophysical Company",NASDAQ,True,35.51,124
SMFG,"Sumitomo Mitsui Financial Group Inc",NYSE,True,9.21,418
CTO,"Consolidated-Tomoka Land Co.",AMEX,True,36.90,449
KEP,"Korea Electric Power Corp.",NYSE,True,13.26,911
ISNS,"Image Sensing Systems",NASDAQ,True,7.01,822
DFT,"Dupont Fabros Technology",NYSE,True,22.51,448
KMT,"Kennametal Inc.",NYSE,True,43.57,624
HSY,"Hershey Foods Corp.",NYSE,True,95.41,345
AAWW,"Atlas Air Worldwide Holdings",NASDAQ,False,43.92,772
SBSI,"Southside Bancshares",NASDAQ,True,25.02,412
HPT,"Hospitality Properites Trust",NYSE,True,27.64,446
RMBS,"Rambus",NASDAQ,True,8.59,831
PRTS,"U.S. Auto Parts Network",NASDAQ,True,0.97,738
PNK,"Pinnacle Entertainment",NYSE,True,21.93,711
EMCI,"Emc Insurance Group",NASDAQ,True,28.09,432
ABIO,"Arca Biopharma",NASDAQ,True,1.33,515
LCAV,"Lca-Vision Inc.",NASDAQ,True,3.89,527
AMID,"American Midstreampartners Lp",NYSE,False,20.25,912
HIFS,"Hingham Institution For Savings",NASDAQ,True,70.67,419
SEAC,"Seachange International",NASDAQ,True,11.00,821
MAA,"Mid-America Apartment Communities",NYSE,True,62.35,445
RIMG,"Rimage Corp.",NASDAQ,True,10.65,815
HRS,"Harris Corp.",NYSE,True,56.93,841
INFN,"Infinera Corp.",NASDAQ,True,10.43,841
FES,"Forbes Energy Svcs",NASDAQ,False,4.45,124
SM,"Sm Energy Company",NYSE,True,67.53,121
UNAM,"Unico American Corp.",NASDAQ,True,12.20,432
NAV,"Navistar International Corp.",NYSE,True,33.20,331
WMK,"Weis Markets",NYSE,True,48.45,734
STL,"Sterling Bancorp",NYSE,True,13.72,411
ACIW,"Aci Worldwide",NASDAQ,False,49.50,822
CHYR,"Chyron Corp.",NASDAQ,False,1.70,821
AMRE,"Amreit Inc.",NYSE,False,18.11,448
STN,"Stantec Inc",NYSE,True,47.71,767
AWAY,"Homeaway Inc.",NASDAQ,False,30.20,851
DVAX,"Dynavax Technologies Corp.",NASDAQ,True,1.36,511
PHII,"Phi Inc",NASDAQ,False,35.84,772
EGAN,"Egain Comm Cp",NASDAQ,True,11.34,826
DGX,"Quest Diagnostics Inc.",NYSE,True,58.83,525
DGSE,"Dgse Companies Inc. Common Sto",AMEX,False,2.27,742
DSS,"Document Security Systems",AMEX,False,1.51,760
CHDN,"Churchill Downs Inc.",NASDAQ,True,81.25,714
KID,"Kid Brands",NYSE,False,1.42,315
BMJ,"Birks & Mayors Inc.",AMEX,True,2.17,742
RVBD,"Riverbed Technology",NASDAQ,True,16.66,824
XRSC,"Xrs Corp.",NASDAQ,False,2.37,821
ENOC,"Enernoc",NASDAQ,False,15.40,760
DAL,"Delta Air Lines Inc.",NYSE,True,19.53,770
EPM,"Evolution Petroleum Corp.",AMEX,False,11.47,121
SQM,"Sociedad Quimica Y Minera S.A.",NYSE,True,28.10,110
EPD,"Enterprise Products Partners L.P.",NYSE,True,59.80,121
ANGI,"Angie's List Inc.",NASDAQ,False,23.01,852
ASRV,"Ameriserv Financial Inc.",NASDAQ,True,3.05,411
NUV,"Nuveen Muni Value Fund",NYSE,True,8.92,425
NES,"Nuverra Environmental Solutions Inc.",NYSE,False,2.92,637
RDN,"Radian Group Inc.",NYSE,True,12.99,432
BHI,"Baker Hughes Inc.",NYSE,True,47.34,124
SSRI,"Silver Standard Resources Inc",NASDAQ,True,9.34,135
ZAGG,"Zagg Inc.",NASDAQ,False,4.80,745
CMA,"Comerica Inc.",NYSE,True,41.90,414
ASM,"Avino Silver & Gold",AMEX,True,1.19,133
BLT,"Blount International",NYSE,True,11.94,624
SIRI,"Sirius Xm Radio Inc.",NASDAQ,True,3.69,724
CTB,"Cooper Tire & Rubber Company",NYSE,True,32.40,322
HCOM,"Hawaiian Telcom Hold",NASDAQ,True,26.01,846
LFL,"Latam Airlines Group Sa",NYSE,True,12.29,771
NHC,"National Healthcare Corp.",AMEX,False,46.95,523
SCSS,"Select Comfort Corp.",NASDAQ,True,21.99,311
PHMD,"Photomedex",NASDAQ,True,14.70,521
MANU,"Manchester United Ltd.",NYSE,True,17.39,317
FBP,"First Bancorp.",NYSE,True,6.76,418
AEL,"American Equity Investment Life",NYSE,True,19.27,430
ENI,"Enersis S A",NYSE,True,15.93,910
WM,"Waste Management",NYSE,True,41.85,637
HMIN,"Home Inns & Hotels Management Inc.",NASDAQ,True,32.86,710
JBLU,"Jetblue Airways Corp.",NASDAQ,True,6.24,771
TMS,"Tms International Corp.",NYSE,True,15.37,622
ADHD,"Alcobra Ltd.",NASDAQ,False,13.96,515
SWSH,"Swisher Hygiene",NASDAQ,True,0.87,326
PNC,"Pnc Bank",NYSE,True,74.92,410
CNQ,"Canadian Natural Resources",NYSE,True,30.39,121
VSR,"Versar",AMEX,True,5.08,767
SNDK,"Sandisk Corp.",NASDAQ,True,55.94,813
CRVP,"Crystal Rock Holdings",AMEX,False,0.85,757
LSCC,"Lattice Semiconductor Corp.",NASDAQ,True,4.86,832
LRY,"Liberty Property Trust",NYSE,True,35.39,441
OMED,"Oncomed Pharmaceuticals Inc.",NASDAQ,False,18.89,515
AWH,"Allied World Assurance Company",NYSE,False,93.02,432
WFD,"Westfield Financial",NASDAQ,False,6.79,411
BDE,"Black Diamond",NASDAQ,True,10.46,316
CL,"Colgate-Palmolive Company",NYSE,True,59.81,323
FMFC,"First M & F Corp.",NASDAQ,True,16.50,413
TRIB,"Trinity Biotech Plc",NASDAQ,True,20.08,516
JXSB,"Jacksonville Bancorp Inc.",NASDAQ,False,19.75,419
HMG,"Hmg/Courtland Properties",AMEX,False,19.40,446
MFRM,"Mattress Firm Holding Corp.",NASDAQ,False,39.91,311
EXPR,"Express",NYSE,False,20.72,730
DGIT,"Dg Fastchannel",NASDAQ,True,12.47,760
BIOA,"Bioamber Inc.",NYSE,False,4.76,110
DK,"Delek US Holdings",NYSE,True,28.58,122
SAVE,"Spirit Airlines Inc.",NASDAQ,False,30.94,770
KIPO,"Keating Capital Inc.",NASDAQ,False,6.28,426
PETX,"Aratana Therapeutics Inc.",NASDAQ,False,9.00,515
TYL,"Tyler Technologies",NYSE,True,73.25,822
AINV,"Apollo Investment Corp.",NASDAQ,True,7.83,423
METR,"Metro Bancorp Inc",NASDAQ,True,20.68,411
CBPO,"China Biologic Products",NASDAQ,False,23.46,515
RIC,"Richmont Mines",AMEX,True,1.76,134
CNBKA,"Century Bancorp",NASDAQ,True,34.55,411
SYMX,"Synthesis Energy Systems",NASDAQ,True,0.80,113
VHI,"Valhi",NYSE,True,19.54,110
CPHC,"Canterbury Park Holding Corp.",NASDAQ,True,10.64,714
SYX,"Systemax Inc.",NYSE,True,9.18,822
SF,"Stifel Financial Corp.",NYSE,True,39.05,421
OILT,"Oiltanking Partners L.P.",NYSE,False,48.78,125
HNT,"Health Net Inc.",NYSE,True,30.20,522
NCQ,"Novacopper Inc. Common Stock",AMEX,False,1.96,133
SCCO,"Southern Peru Copper Corp.",NYSE,True,29.40,131
THST,"Truett-Hurst Inc.",NASDAQ,False,5.31,347
CBOE,"CBOE Holdings",NASDAQ,False,47.91,423
DEL,"Deltic Timber Corp.",NYSE,True,62.07,632
OSK,"Oshkosh Truck Corp.",NYSE,True,45.65,331
CDE,"Coeur D'Alene Mines Corp.",NYSE,True,16.27,135
TSYS,"Telecommunication Systems",NASDAQ,True,2.59,841
PEP,"Pepsico",NYSE,True,80.91,348
TRAK,"Dealertrack Holdings",NASDAQ,True,40.18,852
FMNB,"Farmers Natl Banc Corp Oh",NASDAQ,False,6.24,414
SSNC,"SS&C Technologies Holdings",NASDAQ,True,34.91,826
STON,"Stonemor Partners L.P.",NYSE,True,23.40,762
SILC,"Silicom Ltd",NASDAQ,True,30.43,814
LPDX,"Liposcience Inc.",NASDAQ,False,5.20,525
CSWC,"Capital Southwest Corp.",NASDAQ,True,34.26,422
SKT,"Tanger Factory Outlet Centers",NYSE,True,31.04,446
DUK,"Duke Energy Corp.",NYSE,True,67.91,911
DM,"Dolan Company",NYSE,False,2.07,728
TRS,"Trimas Corp.",NASDAQ,False,37.41,621
AAPL,"Apple Inc.",NASDAQ,True,497.91,314
WPRT,"Westport Innovations Inc",NASDAQ,True,27.66,333
